Id;proba_status_1;proba_status_0
91;0.5997942365599614;0.40020576344003855
92;0.04465036514537386;0.9553496348546261
93;0.5028466802091536;0.4971533197908464
94;0.2999151122776743;0.7000848877223257
95;0.1839137351109124;0.8160862648890876
96;0.006949394559088819;0.9930506054409112
97;0.10870409081119475;0.8912959091888053
98;0.005910582874481781;0.9940894171255182
99;0.7454208427400245;0.2545791572599755
100;0.539712094529678;0.46028790547032195
101;0.024278543779589642;0.9757214562204104
102;0.06847843509705061;0.9315215649029494
103;0.3124705892063166;0.6875294107936833
104;0.012116924679040334;0.9878830753209596
105;0.03725789586793797;0.9627421041320621
106;0.2926698497383476;0.7073301502616525
107;0.07676111442919686;0.9232388855708031
108;0.4809055651781091;0.5190944348218909
109;0.26172768744929115;0.7382723125507089
110;0.4373425007479718;0.5626574992520281
111;0.014174731208839454;0.9858252687911605
112;0.2251587619207926;0.7748412380792074
113;0.030731132239959918;0.9692688677600401
114;0.6096555402871693;0.3903444597128307
115;0.013040639240374874;0.9869593607596251
116;0.029745629159544196;0.9702543708404558
117;0.6837770487362163;0.31622295126378375
118;0.20388597794795205;0.796114022052048
119;0.18648788628233864;0.8135121137176613
120;0.01587330244422633;0.9841266975557736
121;0.15259838058127032;0.8474016194187297
122;0.09831824398570461;0.9016817560142953
123;0.1988906942398638;0.8011093057601362
124;0.8834205580998555;0.11657944190014446
125;0.15839366301222665;0.8416063369877733
126;0.31488459846680583;0.6851154015331942
127;0.011324008234918668;0.9886759917650814
128;0.2823985997109557;0.7176014002890443
129;0.22823102047138447;0.7717689795286156
130;0.10152682925975112;0.8984731707402489
131;0.35807704446467037;0.6419229555353296
132;0.06306219407049195;0.936937805929508
133;0.049859981044996754;0.9501400189550032
134;0.6245138913690783;0.3754861086309217
135;0.0966557983957785;0.9033442016042215
136;0.926815413016549;0.07318458698345098
137;0.07373631775401608;0.9262636822459839
138;0.5265988465202212;0.47340115347977885
139;0.44044505309386994;0.5595549469061301
140;0.2426691198837104;0.7573308801162896
141;0.245676879960491;0.754323120039509
142;0.19399889841184198;0.8060011015881581
143;0.06129050580485695;0.938709494195143
144;0.039373948681634546;0.9606260513183654
145;0.4581766493408575;0.5418233506591426
146;0.03169319930822558;0.9683068006917744
147;0.5630690805365676;0.43693091946343243
148;0.4541164801574319;0.5458835198425681
149;0.6014083551158561;0.3985916448841439
150;0.6682164395960086;0.3317835604039914
151;0.44160577052045213;0.5583942294795479
152;0.7747975781887744;0.22520242181122563
153;0.07879112912539141;0.9212088708746086
154;0.5676110396592425;0.43238896034075747
155;0.06196139380882849;0.9380386061911715
156;0.058409132293851466;0.9415908677061485
157;0.6457070612747986;0.3542929387252014
158;0.6730473455085004;0.3269526544914996
159;0.1159828459168584;0.8840171540831416
160;0.3320313277348886;0.6679686722651115
161;0.2631774565088713;0.7368225434911286
162;0.9596420027955194;0.04035799720448063
163;0.0317418373128161;0.9682581626871839
164;0.1385755715285091;0.8614244284714909
165;0.25478425812660466;0.7452157418733953
166;0.0029788225465156005;0.9970211774534844
167;0.012190783851421827;0.9878092161485782
168;0.07795809185761608;0.922041908142384
169;0.04010290388739291;0.9598970961126071
170;0.6195636298697895;0.3804363701302105
171;0.41298313765993333;0.5870168623400667
172;0.0815362648484688;0.9184637351515312
173;0.08783249342443658;0.9121675065755634
174;0.07722875691009025;0.9227712430899098
175;0.2680552119250577;0.7319447880749423
176;0.010583280080005952;0.989416719919994
177;0.006667934808838082;0.9933320651911619
178;0.08865868154607147;0.9113413184539285
179;0.28041129508236623;0.7195887049176337
180;0.24152051665672664;0.7584794833432733
181;0.3072305426957478;0.6927694573042522
182;0.014250056509771973;0.985749943490228
183;0.016504356547585534;0.9834956434524145
184;0.4441167748446703;0.5558832251553296
185;0.05470856649355133;0.9452914335064486
186;0.38129905707055894;0.618700942929441
187;0.1792309452704464;0.8207690547295536
188;0.2784511204687528;0.7215488795312472
189;0.0258628609379849;0.974137139062015
190;0.020738389983914755;0.9792616100160852
191;0.08454683492056775;0.9154531650794322
192;0.055314028464462185;0.9446859715355378
193;0.008761014775330265;0.9912389852246697
194;0.0968585176084873;0.9031414823915127
195;0.414150568451321;0.5858494315486791
196;0.05864942081540095;0.9413505791845991
197;0.564577734426059;0.43542226557394104
198;0.19966543881459706;0.8003345611854029
199;0.042216321274503824;0.9577836787254962
200;0.030057840630411305;0.9699421593695887
201;0.06944018964675157;0.9305598103532484
202;0.5648045140979853;0.43519548590201473
203;0.023238993941514276;0.9767610060584857
204;0.009833386833323698;0.9901666131666763
205;0.8032653504121193;0.19673464958788067
206;0.5823012398106343;0.4176987601893657
207;0.7953566670813601;0.2046433329186399
208;0.03140082439539951;0.9685991756046005
209;0.023042480495801432;0.9769575195041986
210;0.2484782883551091;0.7515217116448909
211;0.018744723996809654;0.9812552760031903
212;0.41847958220509984;0.5815204177949002
213;0.04516817129413782;0.9548318287058621
214;0.1451924719932068;0.8548075280067932
215;0.12225942668965686;0.8777405733103432
216;0.21009251379218172;0.7899074862078183
217;0.2518901653677635;0.7481098346322366
218;0.5900956428720094;0.40990435712799056
219;0.6461671153741507;0.3538328846258493
220;0.06829964217576015;0.9317003578242399
221;0.014514541326583854;0.9854854586734162
222;0.1031364276276817;0.8968635723723183
223;0.1358478723667033;0.8641521276332967
224;0.7048765617490934;0.2951234382509066
225;0.2539155348852462;0.7460844651147538
226;0.07262384191943362;0.9273761580805664
227;0.7282604842089253;0.2717395157910747
228;0.47199881219939466;0.5280011878006053
229;0.8249907123123156;0.17500928768768442
230;0.8183924350894004;0.1816075649105996
231;0.7320404013653595;0.2679595986346405
232;0.0021778348916335413;0.9978221651083664
233;0.02557721488372549;0.9744227851162746
234;0.0557739188605082;0.9442260811394918
235;0.21586568247879923;0.7841343175212008
236;0.1248327674145506;0.8751672325854494
237;0.01268252467876526;0.9873174753212347
238;0.33801410521169695;0.661985894788303
239;0.15210507132638354;0.8478949286736165
240;0.06880486255925236;0.9311951374407477
241;0.05944405999984707;0.940555940000153
242;0.01904469272652922;0.9809553072734708
243;0.008236848849647876;0.9917631511503521
244;0.012849584762467245;0.9871504152375328
245;0.41871037061565014;0.5812896293843499
246;0.5011216923792994;0.4988783076207006
247;0.06713116265442098;0.932868837345579
248;0.5145707034475815;0.4854292965524185
249;0.6600864121842995;0.33991358781570047
250;0.006350641676232284;0.9936493583237677
251;0.03141515039800432;0.9685848496019956
252;0.003141561669719466;0.9968584383302805
253;0.022279995667143965;0.977720004332856
254;0.2128363707784503;0.7871636292215497
255;0.9259803318674417;0.07401966813255834
256;0.4964261104171858;0.5035738895828141
257;0.36513398297420513;0.6348660170257949
258;0.14534101032741334;0.8546589896725867
259;0.21828691361273644;0.7817130863872636
260;0.030659050411377058;0.9693409495886229
261;0.013390067750925102;0.9866099322490749
262;0.09831845550888828;0.9016815444911117
263;0.011084416989860894;0.9889155830101392
264;0.4439750942477577;0.5560249057522423
265;0.3911512500462421;0.6088487499537578
266;0.27924680715654754;0.7207531928434525
267;0.23265127402566538;0.7673487259743346
268;0.1651162826975695;0.8348837173024305
269;0.03040862350009109;0.9695913764999089
270;0.6430577658449;0.35694223415509996
271;0.030953050401074045;0.969046949598926
272;0.8415632818971488;0.1584367181028512
273;0.47382240066560793;0.526177599334392
274;0.8620070811707293;0.13799291882927067
275;0.7437615980091057;0.2562384019908943
276;0.09736067079177241;0.9026393292082275
277;0.02290635164388703;0.977093648356113
278;0.2275969424482062;0.7724030575517938
279;0.0014926540163422743;0.9985073459836578
280;0.007718991473127538;0.9922810085268725
281;0.900866933596078;0.09913306640392205
282;0.3952202561800097;0.6047797438199902
283;0.4945176666053086;0.5054823333946914
284;0.015302138371119312;0.9846978616288807
285;0.06146811282107997;0.93853188717892
286;0.26936829234202725;0.7306317076579727
287;0.18722091225207366;0.8127790877479264
288;0.33498327463151156;0.6650167253684884
289;0.02820758809727129;0.9717924119027287
290;0.04915124106557079;0.9508487589344292
291;0.1735785521626567;0.8264214478373433
292;0.041791026472381976;0.958208973527618
293;0.04708330600656038;0.9529166939934396
294;0.20935145780976658;0.7906485421902334
295;0.33816362473455214;0.6618363752654479
296;0.012806310894161474;0.9871936891058385
297;0.08109194299839773;0.9189080570016023
298;0.6627571084098469;0.3372428915901531
299;0.17005381786040183;0.8299461821395981
300;0.4157949685281077;0.5842050314718923
301;0.8364684122709948;0.16353158772900522
302;0.689883771738629;0.310116228261371
303;0.24930109819656496;0.750698901803435
304;0.05095872919587903;0.9490412708041209
305;0.49903782863597457;0.5009621713640254
306;0.8482574411183305;0.15174255888166954
307;0.4864008379129458;0.5135991620870541
308;0.06417890741622305;0.935821092583777
309;0.007114943575984258;0.9928850564240157
310;0.36106712873399055;0.6389328712660094
311;0.08839566940737162;0.9116043305926284
312;0.050623811948733506;0.9493761880512664
313;0.029839966933391335;0.9701600330666087
314;0.047829750946073134;0.9521702490539269
315;0.5822855435779012;0.4177144564220988
316;0.007326976951829588;0.9926730230481704
317;0.18189511279437376;0.8181048872056262
318;0.37834478467134275;0.6216552153286572
319;0.011789029740276239;0.9882109702597237
320;0.08320223353395476;0.9167977664660453
321;0.025123468441051285;0.9748765315589487
322;0.42625818589003717;0.5737418141099628
323;0.11075966869930091;0.8892403313006991
324;0.5936504969549071;0.4063495030450929
325;0.6289215627647832;0.37107843723521683
326;0.06377555767183972;0.9362244423281603
327;0.1648783639827069;0.8351216360172931
328;0.6542912093552307;0.34570879064476934
329;0.602104958747394;0.397895041252606
330;0.2640202780195391;0.7359797219804609
331;0.033109118920997986;0.966890881079002
332;0.007779621940373961;0.992220378059626
333;0.020321232598137375;0.9796787674018627
334;0.5216316207356237;0.47836837926437625
335;0.37686480793837723;0.6231351920616228
336;0.05289319375361801;0.947106806246382
337;0.4166620547151459;0.5833379452848542
338;0.43657458905593605;0.563425410944064
339;0.5192654243481107;0.48073457565188926
340;0.6555295062161539;0.3444704937838461
341;0.04891620652359642;0.9510837934764036
342;0.2612792080980105;0.7387207919019896
343;0.07653010207367247;0.9234698979263275
344;0.055031331257302085;0.9449686687426979
345;0.1950075387558549;0.8049924612441451
346;0.022153178471160183;0.9778468215288398
347;0.6053023909903202;0.39469760900967976
348;0.40717798877920436;0.5928220112207956
349;0.6152857192304566;0.3847142807695434
350;0.00885539625907103;0.9911446037409289
351;0.06061768537802045;0.9393823146219795
352;0.47102100796307983;0.5289789920369201
353;0.02042846436874726;0.9795715356312528
354;0.008804854912430321;0.9911951450875697
355;0.1422348456057029;0.8577651543942971
356;0.14961263493855975;0.8503873650614402
357;0.09587599629036142;0.9041240037096385
358;0.3826334610755378;0.6173665389244622
359;0.11616931316129075;0.8838306868387092
360;0.010437188730905983;0.9895628112690941
361;0.0026940996462276883;0.9973059003537723
362;0.3216630132543668;0.6783369867456333
363;0.6857415690176997;0.31425843098230033
364;0.20316803555548738;0.7968319644445127
365;0.28620678621412593;0.713793213785874
366;0.1900680353935916;0.8099319646064084
367;0.35763603793120846;0.6423639620687915
368;0.005504429425881486;0.9944955705741185
369;0.18329933271882987;0.8167006672811701
370;0.56904747571862;0.43095252428138
371;0.01135998113575838;0.9886400188642416
372;0.2684204858955755;0.7315795141044246
373;0.28840306781058905;0.7115969321894109
374;0.051658837856158844;0.9483411621438411
375;0.23923460694285195;0.7607653930571481
376;0.5332991385012086;0.4667008614987914
377;0.041865257945943105;0.9581347420540569
378;0.0937618787607598;0.9062381212392402
379;0.06399694022685463;0.9360030597731454
380;0.09636503442728522;0.9036349655727147
381;0.3212361732704157;0.6787638267295844
382;0.008499326930516485;0.9915006730694835
383;0.23518210222452435;0.7648178977754756
384;0.03189873722448538;0.9681012627755147
385;0.08398400110191072;0.9160159988980893
386;0.17642360459240058;0.8235763954075994
387;0.15462648079497623;0.8453735192050238
388;0.005092366232037829;0.9949076337679622
389;0.45760371706013125;0.5423962829398687
390;0.2108049226297102;0.7891950773702898
391;0.22200316778321538;0.7779968322167846
392;0.9151994978778075;0.08480050212219248
393;0.46466974093977526;0.5353302590602247
394;0.8452159481255069;0.15478405187449307
395;0.4525021837255367;0.5474978162744633
396;0.1853173249579062;0.8146826750420938
397;0.203753198359867;0.796246801640133
398;0.8453982775058777;0.1546017224941223
399;0.5293447228279193;0.47065527717208067
400;0.46728166363453233;0.5327183363654677
401;0.3707997610727524;0.6292002389272475
402;0.1976062497976452;0.8023937502023548
403;0.02466551140817167;0.9753344885918284
404;0.010708643264780096;0.98929135673522
405;0.33460188351412484;0.6653981164858751
406;0.5997570178264514;0.4002429821735486
407;0.4916244713408383;0.5083755286591617
408;0.31046129071693734;0.6895387092830627
409;0.945475819848627;0.05452418015137295
410;0.15124981227266307;0.8487501877273369
411;0.02220774125986317;0.9777922587401369
412;0.6153555273383475;0.38464447266165247
413;0.7523339282604793;0.2476660717395207
414;0.07320732548973995;0.92679267451026
415;0.9433023340726341;0.056697665927365914
416;0.34571066544542683;0.6542893345545732
417;0.7786492367598882;0.22135076324011183
418;0.04944893751607986;0.9505510624839202
419;0.08446909687173185;0.9155309031282681
420;0.22933340411755312;0.7706665958824469
421;0.00855412093442637;0.9914458790655736
422;0.09606071790607093;0.903939282093929
423;0.32004384565584015;0.6799561543441599
424;0.3264392497054751;0.6735607502945249
425;0.2525202518255137;0.7474797481744864
426;0.653787019682643;0.34621298031735703
427;0.18630200469412422;0.8136979953058758
428;0.09599781447647703;0.904002185523523
429;0.6253391853799051;0.37466081462009493
430;0.5289844508829648;0.47101554911703525
431;0.005340288821304612;0.9946597111786953
432;0.05710593205206392;0.9428940679479361
433;0.5095261256560166;0.4904738743439834
434;0.13061966575307005;0.86938033424693
435;0.0535461241073689;0.9464538758926311
436;0.31295647220257183;0.6870435277974282
437;0.849595768963974;0.15040423103602596
438;0.009702269667067106;0.9902977303329329
439;0.07303991946520631;0.9269600805347937
440;0.08987332925494992;0.91012667074505
441;0.009625648148221007;0.990374351851779
442;0.031068709028462562;0.9689312909715374
443;0.20398975501171676;0.7960102449882832
444;0.012373151165780484;0.9876268488342195
445;0.05264303754798136;0.9473569624520186
446;0.21963027314849792;0.7803697268515021
447;0.005373366713781385;0.9946266332862186
448;0.42911335600531614;0.5708866439946838
449;0.1460126377982503;0.8539873622017498
450;0.45095976856472325;0.5490402314352767
451;0.06533296216274696;0.934667037837253
452;0.25374374611014255;0.7462562538898574
453;0.7924262575862007;0.20757374241379933
454;0.289257554481351;0.7107424455186491
455;0.395842761465842;0.604157238534158
456;0.19296215132005162;0.8070378486799483
457;0.17123401485642337;0.8287659851435767
458;0.0219161543816386;0.9780838456183614
459;0.4127598627374406;0.5872401372625594
460;0.1510552373271598;0.8489447626728401
461;0.47380149955661954;0.5261985004433805
462;0.29251477719224506;0.7074852228077549
463;0.08409006986998184;0.9159099301300182
464;0.20905801338097282;0.7909419866190271
465;0.09167480042297452;0.9083251995770255
466;0.4812281207366355;0.5187718792633644
467;0.11152548056398438;0.8884745194360156
468;0.3516033958970733;0.6483966041029268
469;0.8002508357396917;0.1997491642603083
470;0.8598932159316072;0.14010678406839283
471;0.7015040953060595;0.2984959046939405
472;0.004996481034826368;0.9950035189651736
473;0.19631331858404344;0.8036866814159566
474;0.13385791571262395;0.866142084287376
475;0.10470171104548097;0.895298288954519
476;0.47830156647171407;0.5216984335282859
477;0.017463193285260765;0.9825368067147392
478;0.48168032422233975;0.5183196757776602
479;0.3071158215666262;0.6928841784333738
480;0.036237373268591104;0.9637626267314089
481;0.06466870355232988;0.9353312964476701
482;0.012739106621036268;0.9872608933789637
483;0.25702361148518194;0.7429763885148181
484;0.011035620280625333;0.9889643797193747
485;0.005482590637620883;0.9945174093623791
486;0.0969184564369988;0.9030815435630012
487;0.007537166737577704;0.9924628332624224
488;0.7913869705323381;0.20861302946766191
489;0.656915502053057;0.34308449794694296
490;0.22243100994035758;0.7775689900596424
491;0.8691340309798291;0.1308659690201709
492;0.35141475572133746;0.6485852442786626
493;0.09652330698881705;0.9034766930111829
494;0.9392136307260945;0.06078636927390546
495;0.5320879880369785;0.46791201196302146
496;0.08551724800012091;0.914482751999879
497;0.01784381281592074;0.9821561871840793
498;0.8694785684212041;0.13052143157879592
499;0.1126720635969075;0.8873279364030925
500;0.07172169339526542;0.9282783066047345
501;0.34024661616909807;0.659753383830902
502;0.8136444217757357;0.1863555782242643
503;0.7497346884302518;0.2502653115697482
504;0.19541434859024218;0.8045856514097578
505;0.10240406572590956;0.8975959342740905
506;0.10346695222673355;0.8965330477732665
507;0.7145755461657887;0.28542445383421133
508;0.001454301677648943;0.9985456983223511
509;0.7324769155313384;0.2675230844686616
510;0.014356923898562295;0.9856430761014378
511;0.3095037024603266;0.6904962975396733
512;0.6547309288544096;0.34526907114559036
513;0.07152463158474894;0.928475368415251
514;0.03699224511398834;0.9630077548860116
515;0.0064249363963780875;0.9935750636036219
516;0.2429475145425867;0.7570524854574133
517;0.18115302303472358;0.8188469769652764
518;0.1658849378528993;0.8341150621471007
519;0.2406518817725165;0.7593481182274835
520;0.03201585166073251;0.9679841483392675
521;0.04969043569788449;0.9503095643021156
522;0.7481895815702072;0.2518104184297928
523;0.0102327553926638;0.9897672446073362
524;0.04862986889741405;0.951370131102586
525;0.7196969928523104;0.28030300714768963
526;0.6358119562341653;0.3641880437658347
527;0.13484181701891698;0.865158182981083
528;0.09157579431825377;0.9084242056817462
529;0.16453120679193395;0.835468793208066
530;0.6894031239943825;0.3105968760056175
531;0.45701535581353886;0.5429846441864612
532;0.38586425666527846;0.6141357433347215
533;0.0438539476060531;0.9561460523939469
534;0.06417580541298594;0.935824194587014
535;0.30646585226910794;0.6935341477308921
536;0.06154859765059092;0.938451402349409
537;0.901669140832759;0.09833085916724105
538;0.12389831949579745;0.8761016805042026
539;0.9661250984779698;0.03387490152203021
540;0.4427876449592713;0.5572123550407286
541;0.02320482801132454;0.9767951719886755
542;0.442398913316292;0.557601086683708
543;0.028755900242717777;0.9712440997572822
544;0.8924362628379774;0.10756373716202261
545;0.37216846906093454;0.6278315309390654
546;0.5684454611720875;0.4315545388279125
547;0.5910002298685533;0.4089997701314467
548;0.8137512568638102;0.18624874313618978
549;0.7825842688828332;0.21741573111716683
550;0.007268894193786303;0.9927311058062137
551;0.108068662935028;0.891931337064972
552;0.6626532920166565;0.33734670798334354
553;0.09294240547849592;0.907057594521504
554;0.19377653498032263;0.8062234650196773
555;0.6623357549239646;0.33766424507603543
556;0.29007317916192576;0.7099268208380742
557;0.06129783364676388;0.9387021663532361
558;0.6965836004581077;0.30341639954189226
559;0.02032689916229915;0.9796731008377009
560;0.05742603658605494;0.9425739634139451
561;0.345065633242003;0.654934366757997
562;0.9368789893273486;0.06312101067265141
563;0.0044620646509564215;0.9955379353490436
564;0.015109893642542937;0.9848901063574571
565;0.4112324226555542;0.5887675773444458
566;0.1686970211967435;0.8313029788032564
567;0.7380230825964876;0.26197691740351237
568;0.0917814633551265;0.9082185366448735
569;0.11465070248280282;0.8853492975171972
570;0.33355927560495796;0.6664407243950421
571;0.23567618436215845;0.7643238156378416
572;0.1168643268248082;0.8831356731751918
573;0.830223572197041;0.16977642780295898
574;0.11930092894826365;0.8806990710517364
575;0.28335157700310093;0.716648422996899
576;0.6636457893537806;0.3363542106462194
577;0.11189834491547018;0.8881016550845298
578;0.2543469959698878;0.7456530040301121
579;0.9348915467578406;0.06510845324215941
580;0.40558239565108295;0.5944176043489171
581;0.528387840249489;0.47161215975051096
582;0.21452579067821972;0.7854742093217802
583;0.0403403963519;0.9596596036481
584;0.11429948095167944;0.8857005190483206
585;0.15920450914888792;0.840795490851112
586;0.6726050161713231;0.32739498382867693
587;0.5588615686264942;0.44113843137350583
588;0.13528050037148426;0.8647194996285157
589;0.620168221566502;0.379831778433498
590;0.5345485704354822;0.4654514295645178
591;0.8404227044268311;0.1595772955731689
592;0.12339268289168942;0.8766073171083106
593;0.5654776739496158;0.4345223260503842
594;0.8032645658322697;0.19673543416773032
595;0.08317003490381751;0.9168299650961825
596;0.0026023518227739264;0.9973976481772261
597;0.059176176643136735;0.9408238233568633
598;0.022627609060825952;0.977372390939174
599;0.4954092436433909;0.5045907563566091
600;0.08852379667715105;0.911476203322849
601;0.07992924901457538;0.9200707509854247
602;0.15830279882344375;0.8416972011765562
603;0.559806744230658;0.440193255769342
604;0.05127207250870999;0.94872792749129
605;0.767489422772186;0.23251057722781399
606;0.04218781481830386;0.9578121851816961
607;0.10688492282567288;0.8931150771743271
608;0.6962994523720728;0.3037005476279272
609;0.596167340116283;0.40383265988371697
610;0.01310165737525781;0.9868983426247422
611;0.17208144753208968;0.8279185524679104
612;0.7613416345064715;0.23865836549352848
613;0.6767437801979757;0.32325621980202435
614;0.0639886340977355;0.9360113659022645
615;0.796871572571073;0.203128427428927
616;0.021088009443464183;0.9789119905565358
617;0.05319315563648018;0.9468068443635198
618;0.016165338804416413;0.9838346611955836
619;0.2050502277793213;0.7949497722206786
620;0.22633882092350313;0.7736611790764969
621;0.210331192028697;0.789668807971303
622;0.41644414787035483;0.5835558521296451
623;0.9065563305270714;0.09344366947292859
624;0.008884266944156925;0.9911157330558431
625;0.9333503124725674;0.06664968752743261
626;0.028084622991941928;0.9719153770080581
627;0.06141311007112635;0.9385868899288736
628;0.553917431055272;0.446082568944728
629;0.7900826352463307;0.2099173647536693
630;0.1590172476927671;0.8409827523072329
631;0.8260354712825984;0.17396452871740165
632;0.009418635017633391;0.9905813649823666
633;0.8904497829070421;0.10955021709295787
634;0.06845734185822644;0.9315426581417736
635;0.0058817438765533785;0.9941182561234466
636;0.025318675783744554;0.9746813242162554
637;0.8602626331211662;0.13973736687883376
638;0.4662183281924511;0.5337816718075489
639;0.05789577367189159;0.9421042263281084
640;0.8584771200535398;0.14152287994646018
641;0.04272276647751825;0.9572772335224817
642;0.7033401239337197;0.2966598760662803
643;0.45882595963011347;0.5411740403698866
644;0.6678041991167106;0.33219580088328937
645;0.10230476622066632;0.8976952337793337
646;0.06098065944768749;0.9390193405523125
647;0.011929234981983939;0.988070765018016
648;0.4110885339131876;0.5889114660868124
649;0.8255440572410654;0.1744559427589346
650;0.10056569529394319;0.8994343047060568
651;0.003141870171396158;0.9968581298286039
652;0.017474609470758674;0.9825253905292414
653;0.12268245512625953;0.8773175448737405
654;0.06362740692332966;0.9363725930766703
655;0.84502976031136;0.15497023968864
656;0.7784842603852739;0.22151573961472615
657;0.41793308232500936;0.5820669176749906
658;0.01206411770535735;0.9879358822946427
659;0.015199453104410227;0.9848005468955898
660;0.6457868661628848;0.35421313383711517
661;0.7193614099792187;0.2806385900207813
662;0.4269250850637974;0.5730749149362027
663;0.10968625384042577;0.8903137461595743
664;0.8532580904804927;0.14674190951950727
665;0.17766421894461604;0.822335781055384
666;0.8335258833100493;0.1664741166899507
667;0.6193887196430428;0.38061128035695724
668;0.01746781727560382;0.9825321827243961
669;0.17007513707381886;0.8299248629261812
670;0.8930801228312806;0.10691987716871942
671;0.056354644690700936;0.943645355309299
672;0.35007652656596305;0.6499234734340369
673;0.036582320857641126;0.9634176791423589
674;0.0226913110290613;0.9773086889709387
675;0.2656479799657097;0.7343520200342903
676;0.5241651342130235;0.47583486578697654
677;0.033387983548560284;0.9666120164514397
678;0.11548442039326326;0.8845155796067368
679;0.08731787557200085;0.9126821244279991
680;0.11141156348342032;0.8885884365165797
681;0.11170031890475526;0.8882996810952447
682;0.7275763232922187;0.27242367670778134
683;0.33092400532816224;0.6690759946718378
684;0.16691588968289783;0.8330841103171022
685;0.7656259804144214;0.23437401958557857
686;0.1357046382160782;0.8642953617839217
687;0.8113108477108963;0.18868915228910366
688;0.11153721112697705;0.888462788873023
689;0.14734333091253357;0.8526566690874664
690;0.14747254465058351;0.8525274553494164
691;0.9069823689533693;0.09301763104663074
692;0.2899800810723394;0.7100199189276606
693;0.8184134616215448;0.18158653837845518
694;0.02424571222101516;0.9757542877789849
695;0.08299499771411634;0.9170050022858837
696;0.4007391202793696;0.5992608797206305
697;0.3269086635195983;0.6730913364804016
698;0.19892582019700927;0.8010741798029908
699;0.8071685650457502;0.19283143495424981
700;0.039915998754208225;0.9600840012457917
701;0.28891919493392687;0.7110808050660731
702;0.3003045803391142;0.6996954196608858
703;0.053199800798813326;0.9468001992011866
